# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -34.705091 145.677690
> 20 298
3.98000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  6.665874e-01  1.103221e+00  1.068288e-01
3.98000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -2.526361e+00 -2.481971e+00  1.068288e-01
3.98000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -3.430263e-01  5.026114e-01  1.068288e-01
6.40000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  2.158645e-01  6.999973e-02  7.979884e-02
6.40000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  4.481048e-01  7.940120e-01  7.979884e-02
6.40000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -1.870640e+00 -2.075020e+00  7.979884e-02
6.40000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -3.271416e-01  1.740013e-01  7.979884e-02
1.00000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  1.601510e-01  1.039089e-01  6.058283e-02
1.00000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  3.149164e-01  5.893131e-01  6.058283e-02
1.00000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -1.394719e+00 -1.697758e+00  6.058283e-02
1.00000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -2.004054e-01  1.501621e-03  6.058283e-02
1.58000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  1.078577e-01  9.764816e-02  4.460881e-02
1.58000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  2.216073e-01  4.213874e-01  4.460881e-02
1.58000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -9.868993e-01 -1.349486e+00  4.460881e-02
1.58000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -9.358255e-02 -6.291315e-02  4.460881e-02
2.52000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  7.197665e-02  8.056717e-02  3.306126e-02
2.52000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  1.708534e-01  3.089021e-01  3.306126e-02
2.52000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -7.111292e-01 -1.014075e+00  3.306126e-02
2.52000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -2.478984e-02 -7.432688e-02  3.306126e-02
3.98000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  4.037365e-02  6.940727e-02  2.432230e-02
3.98000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  1.159583e-01  2.251118e-01  2.432230e-02
3.98000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -5.181141e-01 -7.776878e-01  2.432230e-02
3.98000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  1.556104e-02 -4.499110e-02  2.432230e-02
6.40000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  3.010054e-02  5.066276e-02  1.814532e-02
6.40000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  8.914614e-02  1.691442e-01  1.814532e-02
6.40000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -3.756596e-01 -5.773658e-01  1.814532e-02
6.40000e+03     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  3.097116e-02 -2.240416e-02  1.814532e-02
1.00000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  2.474123e-02  4.500912e-02  1.322407e-02
1.00000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  6.270253e-02  1.205086e-01  1.322407e-02
1.00000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -2.744995e-01 -4.356604e-01  1.439316e-02
1.00000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  3.938427e-02 -1.864838e-02  1.743312e-02
1.58000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  5.254333e-03  5.572579e-02  1.111667e-02
1.58000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  3.597967e-02  7.532188e-02  1.210342e-02
1.58000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -1.533953e-01 -3.518663e-01  1.752009e-02
1.58000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  3.098378e-02  3.450529e-03  1.907521e-02
2.52000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  6.796966e-03  8.191546e-03  1.491718e-02
2.52000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  2.681291e-02  8.285549e-02  1.199513e-02
2.52000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -1.306947e-01 -2.445463e-01  1.223801e-02
2.52000e+04     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  3.716099e-02 -2.171184e-03  9.840772e-03
1.58000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXX  1.228101e+01  3.520535e+00  1.833298e+00
1.58000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZXY  4.011891e+01  3.094640e+01  1.833298e+00
1.58000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYX -1.977960e+01 -1.768611e+01  1.833298e+00
1.58000e+01     E12  -30.508  146.488  465952.089   71998.535       0.000 ZYY  2.928780e+00  1.858470e+00  1.833298e+00
